manifest_path,dataset,dataset_source,dataset_folder,run_variant,created_at,prompt_version,prompt_language,prompt_docx_recorded,prompt_docx_resolved,prompt_docx_sha256,source_mode,model_n,models,conditions,is_primary_run
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132204\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:22:04,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132252\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:22:52,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132342\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:23:42,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132430\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:24:30,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132519\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:25:19,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132608\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:26:08,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132656\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:26:56,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132745\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:27:45,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132833\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:28:33,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_132921\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:29:21,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133009\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:30:09,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133057\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:30:57,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133145\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:31:45,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133233\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:32:33,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133321\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:33:21,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133410\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:34:10,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133459\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:34:59,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133547\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:35:47,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133635\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:36:35,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133723\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:37:23,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133811\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:38:11,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_133936\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:39:36,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134024\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:40:24,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134113\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:41:13,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134201\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:42:01,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134250\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:42:50,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134339\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:43:39,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134427\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:44:27,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134516\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:45:16,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_134606\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T13:46:06,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
